상호명,도로명주소,위도,경도
Cafe구산블루스,경상북도 울진군 기성면 기성로 108,36.753308832093,129.467212593081
투썸플레이스대구한의대갤러리점,경상북도 경산시 한의대로 1,35.7940357392351,128.777361802181
모리커피포항,경상북도 포항시 남구 연일읍 동문로 31,35.9929768782495,129.351705492114
봄봄위덕점,경상북도 경주시 강동면 동해대로 261,36.0161316427175,129.282601157921
미엘,경상북도 김천시 용전4로1길 20,36.12190884135,128.191328871011
커피점빵앤펍,경상북도 영주시 대학로 175,36.811498015364,128.607081625739
텐퍼센트영주가흥점,경상북도 영주시 대동로13번길 2-19,36.816821216529,128.604086153925
이디아커피경주용,경상북도 경주시 승삼북길 27,35.8782390932384,129.230972657
소디스커피,경상북도 경주시 안강읍 비화원로 60,35.9907124799698,129.226097104824
영웅이야기,경상북도 포항시 북구 법원로112번길 34,36.0843295173387,129.389218675911
프라하,경상북도 경주시 천북면 서낭길 3-13,35.8683729792406,129.276473040287
스마일커피&쥬스,경상북도 칠곡군 가산면 학하4길 57-105,36.0864004562115,128.486665586215
이디야커피,경상북도 경산시 청운로 18,35.8371554914446,128.753198092482
더벤티경주,경상북도 경주시 다불로 11,35.8768391172626,129.228625462155
카페랑,경상북도 김천시 혁신로 185,36.1175220582075,128.183953321301
풍커피,경상북도 경주시 불국로 156,35.7837206246166,129.309606196331
착한커피,경상북도 칠곡군 북삼읍 안산4길 9,36.0660643025922,128.334976324764
커피멜로우,경상북도 구미시 봉곡로13길 14,36.149918196494,128.309183662816
카페아하바,경상북도 김천시 대항면 영남대로 956-17,36.1316534015064,128.04108355625
카페노잉,경상북도 포항시 남구 중흥로114번길 8,36.0145408824121,129.35273921047
빽다방왜관역점,경상북도 칠곡군 왜관읍 중앙로8길 7,35.9920862053447,128.399344806025
그냥커피주세요,경상북도 포항시 남구 청림서길10번길 8-2,35.9958099461211,129.413205620008
너랑케키,경상북도 구미시 구미대로32길 5-1,36.1207808197021,128.363269596159
이터널,경상북도 경산시 백양로34길 15-4,35.8095365882296,128.759321791742
기네스빈커피,경상북도 포항시 남구 희망대로 1173,36.0341593768853,129.380536690376
마리안이삭푸드서비스,경상북도 경산시 진량읍 대구대로 201,35.9045278677195,128.842827911436
커피방,경상북도 울진군 근남면 산포3길 162,36.9610385106342,129.414641007122
투썸플레이스경북,경상북도 안동시 문화광장길 38,36.5647934512186,128.731008799661
오태북삼봄봄,경상북도 구미시 금오대로 294-1,36.0709810795858,128.349129847548
베리베리베리,경상북도 영덕군 영덕읍 화개서길 2,36.4159486780713,129.36693724749
디그커피,경상북도 경산시 중방로 28,35.8299804099621,128.737303091535
카페모스타르,경상북도 김천시 아포읍 금계2길 59,36.1503823957433,128.274001524124
"학하커피,학하민박",경상북도 칠곡군 가산면 학하4길 43-1,36.0950773055018,128.485086612788
러브스토리인시애틀,경상북도 경주시 원효로 54,35.8421087607299,129.206814686316
봄봄조각공원점,경상북도 김천시 조각공원길 380,36.1321994386313,128.105947181056
콤마리버사이드,경상북도 청도군 화양읍 산성강변길 464,35.6545441473048,128.737443263175
아담한,경상북도 안동시 풍천면 풍요6길 29,36.5758626845641,128.500166488797
므므흐스부엉이버거,경상북도 칠곡군 왜관읍 매원1길 9,35.9928569332701,128.429327344185
모리커피경주용황점,경상북도 경주시 용황로7길 8,35.8849491675685,129.226114849842
유니드커피,경상북도 포항시 북구 법원로97번길 4,36.0838016790408,129.38499035291
영커피구미,경상북도 구미시 송원서로 15,36.1191746644931,128.342477924524
카페오하이,경상북도 경주시 포석로 1070,35.83650009623,129.209773541491
팸카페,경상북도 울진군 죽변면 하죽로 1842-6,37.0543405431387,129.412087854769
봄봄점촌점,경상북도 문경시 중앙로 123,36.5960488439234,128.199735295283
메가커피,경상북도 포항시 남구 지곡로 257,36.0292191054823,129.32393200863
연변다방,경상북도 문경시 중앙2길 9-1,36.5938773297216,128.19947264321
커피인장명달,경상북도 구미시 형곡로41길 6-4,36.1093355565091,128.341413340634
오픈오프,경상북도 포항시 북구 장량로139번길 20-4,36.0834642482357,129.395432049402
원휴게실,경상북도 의성군 봉양면 도리원3길 7,36.298997841367,128.578858557997
닥터지바고,경상북도 상주시 경상대로 2749-41,36.3929906053395,128.150265813679
길커피,경상북도 김천시 용암로 46-1,36.1235062306966,128.129109525018
카페렛잇비,경상북도 경산시 삼풍로 22,35.8224766967997,128.755483054038
에그카페24,경상북도 포항시 남구 중앙로 31,36.0160290709075,129.370103381521
커피gagago,경상북도 칠곡군 지천면 금호로 251,35.9539172067691,128.444990882717
마마베이크,경상북도 구미시 형곡동로1길 10,36.1034318547218,128.33510155559
길에서만나다로스팅하우스,경상북도 포항시 북구 법원로40번길 84,36.0788159169416,129.391386486851
스위피,경상북도 경주시 포석로1050번길 21,35.8346583836276,129.211870661671
던커피,경상북도 예천군 예천읍 중앙로 21,36.6572246651833,128.455122943479
타로카페퀸,경상북도 청도군 청도읍 고수산복길 7-10,35.6467687558093,128.738387728208
메가엠지씨커피,경상북도 포항시 북구 중앙상가2길 13-1,36.036801326049,129.363883111056
카페마리모,경상북도 포항시 북구 용당로91번길 2,36.0359384044491,129.361305047073
커피왕,경상북도 영천시 언하공단로 84,35.986357991906,128.954527153072
더벤티왜관역점,경상북도 칠곡군 왜관읍 중앙로8길 9-1,35.9923115295765,128.399345941648
길,경상북도 상주시 함창읍 함창중앙로 197,36.5711001065885,128.184676787054
명작갤러리카페,경상북도 포항시 남구 대이로25번길 12,36.0174065790399,129.341528328756
솔다방,경상북도 청도군 풍각면 송서9길 13-1,35.6402315948353,128.617055603371
다이룬,경상북도 경산시 백천서로 8,35.808231202361,128.735884873018
카페언덕,경상북도 구미시 고아읍 들성로11길 55-2,36.1663652006942,128.345984332515
카페이이구,경상북도 영천시 화남면 천문로 1605,36.0607263634269,128.891965633088
꽃담갤러리카페,경상북도 안동시 충효로 4416-3,36.5482431543349,128.737521129775
커피53윤커피고방,경상북도 포항시 북구 문화로9번길 8-1,36.0436657194361,129.36652054751
못앞에,경상북도 김천시 대학로 100,36.1362654917691,128.093685978416
르땅고뒤샤,경상북도 경주시 계림로 82-1,35.8415445842559,129.213613629101
미미커피,경상북도 의성군 단촌면 장터길 16-6,36.4225069129551,128.673056675003
아스만커피,경상북도 상주시 외서면 북상주로 539-25,36.4751383214088,128.171303241667
금커피,경상북도 포항시 북구 문화로 24,36.042641482823,129.367823386401
화란커피숍,경상북도 김천시 자산로 53,36.1193817068464,128.125892349706
카페소풍,경상북도 포항시 북구 법원로51번길 20-3,36.0797120328226,129.38326440058
카페비다,경상북도 영천시 백신애길 2,35.966945879044,128.929070796916
길다방,경상북도 경주시 서면 내서로 431-1,35.8932822408411,129.050594140068
모리커피황리단길점,경상북도 경주시 포석로 1087,35.8382225006455,129.209677938398
컴포즈커피효자,경상북도 포항시 남구 상도남로 11,36.0081674823371,129.34245879999
"볶다,굽다",경상북도 경주시 불국신택지2길 22,35.7844032772323,129.325445700902
카페티파니,경상북도 구미시 산호대로 218,36.103456952803,128.386624381859
배리,경상북도 경주시 배리2길 3,35.7919361143464,129.205745838371
끌리오,경상북도 경주시 양정로252번길 17-12,35.8560257940639,129.226267143548
착한커피,경상북도 포항시 북구 학전로111번길 33,36.0631217781107,129.372173772672
누에봉주르,경상북도 김천시 남면 농남로 1026,36.0693317592549,128.264605715708
카페라인빨래방,경상북도 포항시 남구 새천년대로434번길 21,36.0135705681646,129.346865570095
카페베르크,경상북도 안동시 퇴계로 416-1,36.5909545243189,128.74283344588
코티지,경상북도 청도군 청도읍 고수산복길 49,35.6437427078004,128.739453067483
하늘연달,경상북도 영천시 시장로 99,35.9639129334664,128.941230375191
스테이오오공,경상북도 경주시 사정로 56-1,35.836425008062,129.20917470907
포텐셜커피로스터스,경상북도 경주시 외동읍 입실로 16,35.7096663393854,129.326527778496
아아,경상북도 안동시 경동로 977-6,36.5534137622837,128.762256518052
빈틈,경상북도 구미시 인동38길 5-16,36.093065184552,128.433958285417
투썸플레이스경산,경상북도 경산시 백자로 55,35.8113461377591,128.753928050992
드롭탑철길숲점,경상북도 포항시 북구 양학로9번길 12-1,36.0239833719164,129.350559700984
와이엘디자인,경상북도 고령군 성산면 성산로 970,35.7510807222979,128.367873665175
아리수경주호텔ATWOSOMEPLACE,경상북도 경주시 영불로 207,35.7815446979756,129.324767789131
369커피,경상북도 김천시 자산로 164,36.1248514321986,128.118179978716
해르트,경상북도 경산시 하양읍 문화로4길 35,35.9124639840638,128.816055668915
아틀리에빈백천유스파점,경상북도 경산시 백천길 10,35.8066085869178,128.74178953523
하말,경상북도 경산시 와촌면 대한길 13,35.9665683101497,128.789193993473
팬도로시대구한의대점,경상북도 경산시 한의대로 1,35.7940357392351,128.777361802181
이인숙부동산,경상북도 경주시 현곡면 용담로 477-57,35.8813185531026,129.176400230135
모락별,경상북도 경주시 포석로1095번길 11-10,35.838169442968,129.208680957027
카페퍼즈,경상북도 경산시 남산면 상대로 695-11,35.7912437562921,128.799039349369
더소아즈커피,경상북도 안동시 송천1길 146-7,36.5452188029613,128.794465783936
공차구미,경상북도 구미시 봉곡로 100,36.1474719843726,128.310618706845
커피심플리시티봄,경상북도 포항시 남구 대이로46번길 11,36.0202122695071,129.342884961849
커피만보,경상북도 안동시 경동로 932-1,36.5556036590014,128.756603380448
빨라쪼구미차,경상북도 구미시 신시로10길 12,36.1147722953199,128.340737065025
제이제이커피,경상북도 포항시 남구 중흥로 82,36.0124432411738,129.350140938975
요거프레소북삼서희점,경상북도 칠곡군 북삼읍 인강1길 55,36.0660105434836,128.338073323688
텐퍼센트포항,경상북도 포항시 남구 연일읍 동문로 44,35.994078067115,129.35235642207
노워즈,경상북도 경주시 태종로 744,35.8392697175475,129.209505668971
피오레,경상북도 경주시 원화로 436,35.8591678586125,129.220403345011
객주카페여덟고을,경상북도 청송군 진보면 진안남2길 16-23,36.5271811489957,129.047176434308
스튜디오카페느릿,경상북도 경산시 장산로 103,35.8180611591049,128.736451426801
플로어플랜,경상북도 고령군 성산면 개경포로 1960,35.742022678953,128.390585242611
시즈널,경상북도 구미시 옥계신당로7길 16,36.1441700288866,128.423438576291
공차NC,경상북도 포항시 북구 중앙상가길 6,36.0359638625298,129.362237552496
보릿돌카페,경상북도 포항시 남구 구룡포읍 동해안로 4376-28,35.9518448378005,129.5478473376
카페모캄보,경상북도 울릉군 북면 울릉순환로 3136-2,37.5420325554061,130.874239327081
별다방미스리,경상북도 경산시 압량읍 압독2로2길 12,35.84149099414,128.761751565446
카페오봉리,경상북도 김천시 남면 오봉로 504,36.1208645260827,128.240661063368
모리커피,경상북도 경산시 대학로 299,35.8376791838383,128.754487050013
황남다락,경상북도 경주시 손효자길 7-6,35.8368822379939,129.210310628611
콘크카페,경상북도 경주시 양남면 동해안로 498-12,35.6860564653685,129.473441314529
스웨덴양과점,경상북도 경주시 황성로 61-19,35.8684367426919,129.215584836857
텐퍼센트,경상북도 안동시 광명로 175-1,36.5633368881418,128.701948639427
해가빛커피앤공방,경상북도 포항시 북구 삼흥로100번길 30,36.0705662718255,129.382338270343
카페서동리32,경상북도 경주시 양남면 동남로 370-8,35.6644053227736,129.416585226618
이디야구미금전워시클럽점,경상북도 구미시 산호대로 1192-1,36.133120310213,128.457721992566
가드니아,경상북도 포항시 북구 청하면 해안로2000번길 33-9,36.1807606940759,129.392231211515
카페뷰,경상북도 청도군 청도읍 한재로 303,35.5878751463194,128.738276971663
